CHEMICAL_ID,COMP_ID,                               Group   HMDB_ID,                               Sample   HMDB_ID,BIOCHEMICAL,CAS,CHEMSPIDER,KEGG,MASS,PATHWAY_SORTORDER,PLATFORM,PUBCHEM,RI,SUB_PATHWAY,SUPER_PATHWAY,COMMENT
100015838,57519,,,eicosenoylcarnitine (C20:1)*,,,,454.38909,1380.0,LC/MS Pos Late,,1484.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,eicosenoylcarnitine (C20:1)*
100001287,33973,,,epiandrosterone sulfate,22229-22-7,21403101.0,,369.17411,2535.0,LC/MS Neg,9929317.0,4855.0,Androgenic Steroids,Lipid,epiandrosterone sulfate
100002154,37459,HMDB03045,,ergothioneine,58511-63-0,2297320.0,C05570,230.09578,3798.0,LC/MS Pos Early,3032311.0,850.0,Food Component/Plant,Xenobiotics,ergothioneine
1087,1552,HMDB02068,,erucate (22:1n9),112-86-7,7924.0,C08316,337.3112,1153.0,LC/MS Neg,5281116.0,6355.6,Long Chain Fatty Acid,Lipid,erucate (22:1n9)
100000846,20699,HMDB02994,,erythritol,149-32-6,13835932.0,C00503,167.05611000000002,3800.0,LC/MS Polar,222285.0,1491.0,Food Component/Plant,Xenobiotics,erythritol
100001320,42420,HMDB00613,,erythronate*,88759-55-1,2061231.0,,135.02989,1061.0,LC/MS Polar,2781043.0,2186.0,Aminosugar Metabolism,Carbohydrate,erythronate*
100003444,40459,HMDB05028,,escitalopram,219861-08-2,129277.0,D07913,325.17107000000004,4193.0,LC/MS Pos Late,146570.0,908.0,Drug,Xenobiotics,escitalopram
1230,18474,HMDB01425,,estrone 3-sulfate,438-67-5,16740220.0,C02538,349.11152000000004,2588.0,LC/MS Neg,3001028.0,4417.3,Estrogenic Steroids,Lipid,estrone 3-sulfate
100002849,39603,HMDB10325,,ethyl glucuronide,17685-04-0,134174.0,,221.06667000000002,4470.0,LC/MS Neg,152226.0,793.0,Chemical,Xenobiotics,ethyl glucuronide
2054,15765,HMDB00622,,ethylmalonate,601-75-2,11263.0,,131.03498000000002,291.0,LC/MS Polar,11756.0,2785.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,ethylmalonate
100005403,47112,HMDB04484,,etiocholanolone glucuronide,3602-09-03 00:00:00,,,465.24939000000006,2546.0,LC/MS Neg,270605.0,4915.0,Androgenic Steroids,Lipid,etiocholanolone glucuronide
100006171,48715,,,eugenol sulfate,95480-60-7,157181.0,,243.03326,3970.0,LC/MS Neg,180632.0,3782.0,Food Component/Plant,Xenobiotics,eugenol sulfate
100005389,47114,HMDB29200,,ferulic acid 4-sulfate,86321-29-1,4878542.0,,273.00744,3803.0,LC/MS Neg,6305574.0,1200.0,Food Component/Plant,Xenobiotics,ferulic acid 4-sulfate
100010912,54936,,,ferulylglycine (1),,,,250.07209,3804.0,LC/MS Neg,,2239.0,Food Component/Plant,Xenobiotics,ferulylglycine (1)
100004018,42021,HMDB05030,,fexofenadine,83799-24-0,3231.0,C06999,502.29519000000005,4197.0,LC/MS Pos Late,3348.0,944.0,Drug,Xenobiotics,fexofenadine
1382,44619,,,fluoxetine,59333-67-4,3269.0,D00326,310.14133,4201.0,LC/MS Pos Late,3386.0,1025.0,Drug,Xenobiotics,fluoxetine
100002500,43493,HMDB00854,,formiminoglutamate,816-90-0,388370.0,C00439,175.07134,72.0,LC/MS Pos Early,439233.0,1880.0,Histidine Metabolism,Amino Acid,formiminoglutamate
878,48195,HMDB00660,,fructose,57-48-7,5764.0,C00095,225.06159,986.0,LC/MS Polar,5984.0,2065.0,"Fructose, Mannose and Galactose Metabolism",Carbohydrate,fructose
330,1643,HMDB00134,,fumarate,100-17-8,10197150.0,C00122,115.00368,1078.0,LC/MS Polar,444972.0,3084.0,TCA Cycle,Energy,fumarate
100009328,54795,,,furaneol sulfate,,,,206.99688,4004.0,LC/MS Neg,,1900.0,Food Component/Plant,Xenobiotics,furaneol sulfate
100002806,38686,HMDB05015,,gabapentin,60142-96-3,3328.0,D00332,172.13321000000002,4206.0,LC/MS Pos Early,3446.0,3123.0,Drug,Xenobiotics,gabapentin
100001026,27719,HMDB00565,,galactonate,299-28-5,114198.0,C00880,195.05102,1011.0,LC/MS Polar,128869.0,3085.0,"Fructose, Mannose and Galactose Metabolism",Carbohydrate,galactonate
100002094,44876,HMDB01931,,gamma-CEHC,178167-75-4,117455.0,,263.12888,3431.0,LC/MS Neg,133098.0,3843.0,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC
100004243,42381,,,gamma-CEHC glucuronide*,,,,439.16097,3432.0,LC/MS Neg,,2500.0,Tocopherol Metabolism,Cofactors and Vitamins,gamma-CEHC glucuronide*
100001502,37092,,,gamma-glutamyl-2-aminobutyrate,16869-42-4,21403151.0,,233.1132,444.0,LC/MS Pos Early,,2380.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamyl-2-aminobutyrate
100010901,55015,,,gamma-glutamyl-alpha-lysine,,58747.0,,276.1554,436.0,LC/MS Pos Early,65254.0,2784.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamyl-alpha-lysine
100001262,33934,HMDB03869,,gamma-glutamyl-epsilon-lysine,17105-15-6,5378717.0,,276.1554,437.0,LC/MS Pos Early,7015685.0,2717.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamyl-epsilon-lysine
100001843,37063,HMDB29142,,gamma-glutamylalanine,5875-41-2,389104.0,,219.09755,428.0,LC/MS Pos Early,440103.0,1986.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylalanine
331,36738,HMDB11737,,gamma-glutamylglutamate,1116-22-9,83831.0,C05282,277.10303,430.0,LC/MS Pos Early,92865.0,1775.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylglutamate
1140,2730,HMDB11738,,gamma-glutamylglutamine,10148-81-9,133013.0,C05283,276.11902000000003,431.0,LC/MS Pos Early,150914.0,1430.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylglutamine
100001294,33949,HMDB11667,,gamma-glutamylglycine,1948-29-4,145071.0,,205.0819,432.0,LC/MS Pos Early,165527.0,1535.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylglycine
1235,18245,,,gamma-glutamylhistidine,37460-15-4,5380197.0,,285.11935,433.0,LC/MS Pos Early,7017195.0,2740.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylhistidine
100001485,34456,HMDB11170,,gamma-glutamylisoleucine*,,21403145.0,,261.1445,434.0,LC/MS Pos Early,14253342.0,2940.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylisoleucine*
1268,18369,HMDB11171,,gamma-glutamylleucine,2566-39-4,133115.0,,261.1445,435.0,LC/MS Pos Early,151023.0,2991.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylleucine
100001313,44872,HMDB29155,,gamma-glutamylmethionine,17663-87-5,5373147.0,,279.10092000000003,438.0,LC/MS Pos Early,7009567.0,2640.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylmethionine
100000491,33422,HMDB00594,,gamma-glutamylphenylalanine,7432-24-8,99868.0,,295.12885,439.0,LC/MS Pos Early,111299.0,2992.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylphenylalanine
100001314,33364,HMDB29159,,gamma-glutamylthreonine,5652-48-2,21403107.0,,249.10812,440.0,LC/MS Pos Early,76078708.0,1750.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylthreonine
100001295,33947,HMDB29160,,gamma-glutamyltryptophan,66471-20-3,2302065.0,,332.12519,441.0,LC/MS Neg,3989307.0,1960.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamyltryptophan
1102,2734,HMDB11741,,gamma-glutamyltyrosine,7432-23-7,85142.0,,309.10921,442.0,LC/MS Neg,94340.0,1240.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamyltyrosine
100001126,43829,HMDB11172,,gamma-glutamylvaline,2746-34-1,,,247.12885,443.0,LC/MS Pos Early,7015683.0,2700.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylvaline
100008998,52473,,,gamma-tocopherol/beta-tocopherol,,,,416.36427000000003,3437.0,LC/MS Pos Late,,2384.0,Tocopherol Metabolism,Cofactors and Vitamins,gamma-tocopherol/beta-tocopherol
100000447,18280,HMDB00152,,gentisate,490-79-9,3350.0,C00628,153.01933,168.0,LC/MS Neg,3469.0,1459.8,Tyrosine Metabolism,Amino Acid,gentisate
100006372,48729,,,gentisic acid-5-glucoside,1820-89-9,9089323.0,,315.07215,4589.0,LC/MS Neg,10914066.0,1434.0,Chemical,Xenobiotics,gentisic acid-5-glucoside
338,587,HMDB00625,,gluconate,527-07-1,10240.0,C00257,195.05102,3724.0,LC/MS Polar,10690.0,2922.0,Food Component/Plant,Xenobiotics,gluconate
572,48152,HMDB00122,,glucose,50-99-7,71358.0,C00031,225.06159,878.0,LC/MS Polar,79025.0,2342.0,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Carbohydrate,glucose
100000257,15443,HMDB00127,,glucuronate,207300-70-7,58552.0,C00191,193.03537,1038.0,LC/MS Polar,444791.0,3233.3,Aminosugar Metabolism,Carbohydrate,glucuronate
561,57,HMDB00148,,glutamate,56-86-0,591.0,C00025,148.06044,40.0,LC/MS Pos Early,611.0,1500.0,Glutamate Metabolism,Amino Acid,glutamate
563,53,HMDB00641,,glutamine,56-85-9,5746.0,C00064,147.07641999999998,41.0,LC/MS Pos Early,5961.0,1291.0,Glutamate Metabolism,Amino Acid,glutamine
339,396,HMDB00661,,glutarate (pentanedioate),110-94-1,3618533.0,C00489,131.03498000000002,1251.0,LC/MS Polar,743.0,2900.0,"Fatty Acid, Dicarboxylate",Lipid,glutarate (pentanedioate)
100001593,44664,HMDB13130,,glutarylcarnitine (C5-DC),102636-82-8,21403175.0,,276.14417000000003,99.0,LC/MS Pos Early,71464488.0,2393.0,Lysine Metabolism,Amino Acid,glutarylcarnitine (C5-DC)
1052,1572,HMDB00139,,glycerate,600-19-1,732.0,C00258,105.01933000000001,898.0,LC/MS Polar,752.0,2070.4,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Carbohydrate,glycerate
1254,15122,HMDB00131,,glycerol,56-81-5,733.0,C00116,91.04007,2155.0,LC/MS Neg,753.0,758.0,Glycerolipid Metabolism,Lipid,glycerol
100000258,43847,HMDB00126,,glycerol 3-phosphate,29849-82-9,734.0,C00093,173.02095,2156.0,LC/MS Pos Early,754.0,580.0,Glycerolipid Metabolism,Lipid,glycerol 3-phosphate
100001620,37455,HMDB00114,,glycerophosphoethanolamine,33049-08-0,110410.0,C01233,216.06315,1626.0,LC/MS Pos Early,123874.0,659.0,Phospholipid Metabolism,Lipid,glycerophosphoethanolamine
100001621,52307,,,glycerophosphoinositol*,16824-65-0,,,333.05922000000004,1628.0,LC/MS Neg,167572.0,630.0,Phospholipid Metabolism,Lipid,glycerophosphoinositol*
100000269,15990,HMDB00086,,glycerophosphorylcholine (GPC),28319-77-9,571409.0,C00670,258.1101,1622.0,LC/MS Pos Early,71920.0,672.0,Phospholipid Metabolism,Lipid,glycerophosphorylcholine (GPC)
340,58,HMDB00123,,glycine,56-40-6,730.0,C00037,76.03931,1.0,LC/MS Pos Early,750.0,1375.0,"Glycine, Serine and Threonine Metabolism",Amino Acid,glycine
1628,32346,HMDB00637,,glycochenodeoxycholate,16564-43-5,,C05466,448.30684,2607.0,LC/MS Neg,12544.0,5236.1,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate
100009264,52983,,,glycochenodeoxycholate glucuronide (1),,,,311.66582999999997,2615.0,LC/MS Neg,,4806.0,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate glucuronide (1)
100006641,52974,,,glycochenodeoxycholate sulfate,,,,263.62819,2617.0,LC/MS Neg,,4820.0,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate sulfate
342,18476,HMDB00138,,glycocholate,475-31-0;863-57-0,9734.0,C01921,464.30175999999994,2604.0,LC/MS Neg,10140.0,5163.0,Primary Bile Acid Metabolism,Lipid,glycocholate
100009259,52977,,,glycocholate glucuronide (1),,,,640.33385,2618.0,LC/MS Neg,,4533.0,Primary Bile Acid Metabolism,Lipid,glycocholate glucuronide (1)
100001989,32599,,,glycocholenate sulfate*,,,,254.62291000000002,2651.0,LC/MS Neg,,4750.0,Secondary Bile Acid Metabolism,Lipid,glycocholenate sulfate*
100000436,18477,HMDB00631,,glycodeoxycholate,360-65-6,,C05464,448.30684,2622.0,LC/MS Neg,3035026.0,5281.0,Secondary Bile Acid Metabolism,Lipid,glycodeoxycholate
100009266,52982,,,glycodeoxycholate glucuronide (1),,,,624.33893,2660.0,LC/MS Polar,,2521.0,Secondary Bile Acid Metabolism,Lipid,glycodeoxycholate glucuronide (1)
100006642,52975,,,glycodeoxycholate sulfate,,,,263.62819,2656.0,LC/MS Neg,,4875.0,Secondary Bile Acid Metabolism,Lipid,glycodeoxycholate sulfate
100004083,42574,,,glycohyocholate,,,,464.30175999999994,2642.0,LC/MS Neg,,5020.0,Secondary Bile Acid Metabolism,Lipid,glycohyocholate
100001064,31912,HMDB00698,,glycolithocholate,474-74-8,103116.0,C15557,432.31192999999996,2627.0,LC/MS Neg,115245.0,5357.1,Secondary Bile Acid Metabolism,Lipid,glycolithocholate
100001657,32620,HMDB02639,,glycolithocholate sulfate*,15324-64-8,65188.0,C11301,255.63072999999997,2628.0,LC/MS Neg,72222.0,5011.0,Secondary Bile Acid Metabolism,Lipid,glycolithocholate sulfate*
100015882,57595,,,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",,,,756.6348,2394.0,LC/MS Pos Late,,3414.0,Ceramides,Lipid,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"
100015745,57453,,,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",,,,808.66609,2396.0,LC/MS Pos Late,,3380.0,Ceramides,Lipid,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*"
100015752,57444,,,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,,,,826.67665,2385.0,LC/MS Pos Late,,3839.0,Ceramides,Lipid,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*
100015625,57421,,,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,,,,782.65045,2383.0,LC/MS Pos Late,,3420.0,Ceramides,Lipid,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
100009272,53013,,,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),,,,700.5722,2379.0,LC/MS Pos Late,,2623.0,Ceramides,Lipid,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)
100001882,52234,,,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),,,,728.6035,2380.0,LC/MS Pos Late,,3053.0,Ceramides,Lipid,glycosyl-N-stearoyl-sphingosine (d18:1/18:0)
100002911,39379,HMDB00708,,glycoursodeoxycholate,64480-66-6,19973534.0,,448.30684,2634.0,LC/MS Neg,12310288.0,5033.0,Secondary Bile Acid Metabolism,Lipid,glycoursodeoxycholate
100000487,18357,HMDB28854,,glycylvaline,1963-21-9,2006926.0,,175.10772,597.0,LC/MS Pos Early,97417.0,2734.0,Dipeptide,Peptide,glycylvaline
344,43802,HMDB00128,,guanidinoacetate,352-97-6,743.0,C00581,116.04655,379.0,LC/MS Polar,763.0,2884.0,Creatine Metabolism,Amino Acid,guanidinoacetate
100001212,32446,HMDB03157,,guanidinosuccinate,6133-30-8,88329.0,C03139,174.05203,406.0,LC/MS Polar,97856.0,3550.0,Guanidino and Acetamido Metabolism,Amino Acid,guanidinosuccinate
1099,1573,HMDB00133,,guanosine,118-00-3,6544.0,C00387,282.08439,3284.0,LC/MS Neg,6802.0,1662.0,"Purine Metabolism, Guanine containing",Nucleotide,guanosine
100001586,46957,HMDB03290,,gulonate*,20246-53-1,7969943.0,C00257,195.05102,3421.0,LC/MS Polar,9794176.0,2750.0,Ascorbate and Aldarate Metabolism,Cofactors and Vitamins,gulonate*
100015797,57658,,,heneicosapentaenoate (21:5n3),24257-10-1,10171040.0,,315.23295,1159.0,LC/MS Neg,11998573.0,5514.0,Polyunsaturated Fatty Acid (n3 and n6),Lipid,heneicosapentaenoate (21:5n3)
100000843,21248,,,HEPES,7365-45-9,22278.0,,239.10601,4538.0,LC/MS Pos Early,23831.0,1627.0,Chemical,Xenobiotics,HEPES
925,1644,HMDB00666,,heptanoate (7:0),111-14-8,7803.0,C17714,129.0921,1112.0,LC/MS Neg,8094.0,3670.0,Medium Chain Fatty Acid,Lipid,heptanoate (7:0)
100009394,57652,HMDB00477,,hexadecadienoate (16:2n6),28290-73-5,13628094.0,,251.20165,1160.0,LC/MS Neg,,5398.0,Polyunsaturated Fatty Acid (n3 and n6),Lipid,hexadecadienoate (16:2n6)
100001614,35678,HMDB00672,,hexadecanedioate,505-54-4,10027.0,C19615,285.20713,1274.0,LC/MS Neg,10459.0,4615.0,"Fatty Acid, Dicarboxylate",Lipid,hexadecanedioate
100000781,32328,HMDB00705,,hexanoylcarnitine (C6),6920-35-0,4932273.0,,260.18564,1350.0,LC/MS Pos Early,6426853.0,3308.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,hexanoylcarnitine (C6)
100001733,54907,,,hexanoylglutamine,,,,243.13502999999997,1332.0,LC/MS Neg,,2780.0,Fatty Acid Metabolism (Acyl Glutamine),Lipid,hexanoylglutamine
100000014,15753,HMDB00714,,hippurate,495-69-2,451.0,C01586,178.05096,3493.0,LC/MS Neg,464.0,2106.9,Benzoate Metabolism,Xenobiotics,hippurate
355,59,HMDB00177,,histidine,5934-29-2,752.0,C00135,154.0622,62.0,LC/MS Neg,6274.0,755.9,Histidine Metabolism,Amino Acid,histidine
100003542,42027,HMDB28878,,histidylalanine,16874-75-2,312232.0,,227.11387000000002,602.0,LC/MS Pos Early,351667.0,3014.0,Dipeptide,Peptide,histidylalanine
100000961,22137,HMDB00670,,homoarginine,156-86-5,8732.0,C01924,189.13461,355.0,LC/MS Pos Early,9085.0,2882.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,homoarginine
100000963,22138,HMDB00679,,homocitrulline,1190-49-4,58582.0,C02427,188.10406,356.0,LC/MS Neg,65072.0,789.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,homocitrulline
100001550,33009,HMDB33433,,homostachydrine*,1195-94-4,390180.0,C08283,158.11756,3824.0,LC/MS Pos Early,441447.0,1750.0,Food Component/Plant,Xenobiotics,homostachydrine*
100001327,57711,,,HWESASXX*,,21403115.0,,940.4534,821.0,LC/MS Neg,,3722.0,Polypeptide,Peptide,HWESASXX*
100002514,40473,HMDB01212,,hydantoin-5-propionic acid,5624-26-0,761.0,C05565,171.04113,68.0,LC/MS Polar,782.0,2080.0,Histidine Metabolism,Amino Acid,hydantoin-5-propionic acid
100002734,39625,HMDB01928,,hydrochlorothiazide,58-93-5,3513.0,C07041,295.95718999999997,4211.0,LC/MS Neg,3639.0,2046.0,Drug,Xenobiotics,hydrochlorothiazide
100001604,35322,HMDB02434,,hydroquinone sulfate,123-31-9,141624.0,C00530,188.98631,4213.0,LC/MS Neg,161220.0,1395.0,Drug,Xenobiotics,hydroquinone sulfate
100001309,32882,HMDB12235,,hydroxybupropion,,21403106.0,,256.10989,4214.0,LC/MS Pos Early,446.0,3479.0,Drug,Xenobiotics,hydroxybupropion
100002717,38661,HMDB01390,,hydroxycotinine,34834-67-8,8395266.0,,193.09716,3596.0,LC/MS Pos Early,10219774.0,2030.0,Tobacco Metabolite,Xenobiotics,hydroxycotinine
358,590,HMDB00965,,hypotaurine,300-84-5,96959.0,C00519,110.02703000000001,338.0,LC/MS Pos Early,107812.0,724.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,hypotaurine
171,3127,HMDB00157,,hypoxanthine,68-94-0,768.0,C00262,135.03123,3228.0,LC/MS Neg,790.0,1291.2,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Nucleotide,hypoxanthine
100001226,32426,HMDB04157,,I-urobilinogen,14684-37-8,24980.0,C05790,591.31881,3464.0,LC/MS Neg,26818.0,4190.0,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,I-urobilinogen
1487,17799,HMDB01925,,ibuprofen,15687-27-1,3544.0,D00126,205.1234,4101.0,LC/MS Neg,3672.0,4925.0,Drug,Xenobiotics,ibuprofen
100002406,38366,,,ibuprofen acyl glucuronide,115075-59-7,143793.0,,381.15549,4100.0,LC/MS Neg,163959.0,4976.0,Drug,Xenobiotics,ibuprofen acyl glucuronide
100000263,15716,HMDB02320,,imidazole lactate,14403-45-3,389128.0,C05568,157.06077,73.0,LC/MS Pos Early,440129.0,2040.0,Histidine Metabolism,Amino Acid,imidazole lactate
100003434,40730,HMDB02271,,imidazole propionate,1074-59-5,63798.0,,141.06586000000001,71.0,LC/MS Pos Early,70630.0,2263.0,Histidine Metabolism,Amino Acid,imidazole propionate
100002185,38116,HMDB03320,,indole-3-carboxylic acid,771-50-6,,C19837,160.0404,236.0,LC/MS Neg,69867.0,1710.0,Tryptophan Metabolism,Amino Acid,indole-3-carboxylic acid
100001034,27513,HMDB00197,,indoleacetate,6505-45-9,780.0,C00954,174.05605,229.0,LC/MS Neg,802.0,2200.0,Tryptophan Metabolism,Amino Acid,indoleacetate
100001731,42087,HMDB13240,,indoleacetylglutamine,,,,302.11463,233.0,LC/MS Neg,25200879.0,2535.0,Tryptophan Metabolism,Amino Acid,indoleacetylglutamine
100000463,18349,HMDB00671,,indolelactate,832-97-3,83867.0,C02043,204.06661,228.0,LC/MS Neg,92904.0,2286.0,Tryptophan Metabolism,Amino Acid,indolelactate
100001083,32405,HMDB02302,,indolepropionate,830-96-6,3613.0,,188.0717,231.0,LC/MS Neg,3744.0,2795.0,Tryptophan Metabolism,Amino Acid,indolepropionate
100004318,43374,,,indolin-2-one,59-48-3,284794.0,C12312,134.06004,3828.0,LC/MS Pos Early,321710.0,2575.0,Food Component/Plant,Xenobiotics,indolin-2-one
361,1123,HMDB00195,,inosine,58-63-9,21241953.0,C00294,267.07349,3227.0,LC/MS Neg,6021.0,1602.1,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Nucleotide,inosine
100001055,33441,HMDB00736,,isobutyrylcarnitine (C4),25518-49-4,,,232.15434,304.0,LC/MS Pos Early,168379.0,2810.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isobutyrylcarnitine (C4)
1206,12110,HMDB00193,,isocitrate,20226-99-7,1161.0,C00311,210.0608,1072.0,LC/MS Pos Early,1198.0,773.0,TCA Cycle,Energy,isocitrate
100006089,48997,,,isoeugenol sulfate,,157181.0,,243.03326,3976.0,LC/MS Neg,,3893.0,Food Component/Plant,Xenobiotics,isoeugenol sulfate
376,1125,HMDB00172,,isoleucine,73-32-5,769.0,C00407,132.10191,278.0,LC/MS Pos Early,6306.0,2800.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isoleucine
100002488,57577,HMDB00686,,isoursodeoxycholate,78919-26-3,113205.0,C17662,391.28538,2633.0,LC/MS Neg,127601.0,4809.0,Secondary Bile Acid Metabolism,Lipid,isoursodeoxycholate
100000708,44656,HMDB00718,,isovalerate,503-74-2,10001.0,C08262,101.0608,253.0,LC/MS Neg,10430.0,1564.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isovalerate
100001393,34407,HMDB00688,,isovalerylcarnitine (C5),31023-24-2,4932271.0,,246.16998999999998,255.0,LC/MS Pos Early,6426851.0,3085.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isovalerylcarnitine (C5)
100001452,35107,HMDB00678,,isovalerylglycine,16284-60-9,475516.0,,158.08226000000002,254.0,LC/MS Neg,546304.0,1950.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isovalerylglycine
98,1417,HMDB00715,,kynurenate,492-27-3,3712.0,C01717,188.03531,212.0,LC/MS Neg,3845.0,2224.0,Tryptophan Metabolism,Amino Acid,kynurenate
100000265,15140,HMDB00684,,kynurenine,2922-83-0,141580.0,C00328,209.09207,208.0,LC/MS Pos Early,161166.0,2739.0,Tryptophan Metabolism,Amino Acid,kynurenine
100002568,40173,HMDB04159,,L-urobilin,34217-90-8,4444369.0,C05793,595.34902,3466.0,LC/MS Pos Late,5280818.0,901.0,Hemoglobin and Porphyrin Metabolism,Cofactors and Vitamins,L-urobilin
482,527,HMDB00190,,lactate,79-33-4,592.0,C00186,89.02441999999999,895.0,LC/MS Polar,612.0,1468.8,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Carbohydrate,lactate
393,567,HMDB00186,,lactose,5965-66-2,5904.0,C00243,387.11442,951.0,LC/MS Polar,84571.0,3500.0,Disaccharides and Oligosaccharides,Carbohydrate,lactose
100015623,57422,,,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,,24846893.0,,946.7189199999999,2328.0,LC/MS Pos Late,,3842.0,Sphingolipid Metabolism,Lipid,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*
100015620,57370,,,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,,24846896.0,,972.73457,2391.0,LC/MS Pos Late,,3778.0,Ceramides,Lipid,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*
100009030,53010,,,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),4201-62-1,,,862.62502,2389.0,LC/MS Pos Late,,2527.0,Ceramides,Lipid,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
100003892,42002,,,lanthionine,3183-08-02 00:00:00,88959.0,,209.05906000000002,4541.0,LC/MS Pos Early,98504.0,1730.0,Chemical,Xenobiotics,lanthionine
181,1645,HMDB00638,,laurate (12:0),143-07-7,3756.0,C02679,199.17035,1118.0,LC/MS Neg,3893.0,5300.0,Medium Chain Fatty Acid,Lipid,laurate (12:0)
100001392,34534,HMDB02250,,laurylcarnitine (C12),25518-54-1,8602997.0,,344.27954,1356.0,LC/MS Pos Late,10427569.0,1235.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,laurylcarnitine (C12)
397,60,HMDB00687,,leucine,61-90-5,5880.0,C00123,132.10191,244.0,LC/MS Pos Early,6106.0,2864.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,leucine
100003179,40010,HMDB28922,,leucylalanine,7298-84-2,227625.0,,203.13902,634.0,LC/MS Pos Early,259321.0,2801.0,Dipeptide,Peptide,leucylalanine
100003185,40045,HMDB28929,,leucylglycine,686-50-0,71402.0,,189.12337,639.0,LC/MS Pos Early,79070.0,2778.0,Dipeptide,Peptide,leucylglycine
100006298,57330,,,lignoceroyl sphingomyelin (d18:1/24:0),60037-60-7,24846875.0,,815.70006,2289.0,LC/MS Pos Late,,3437.0,Sphingolipid Metabolism,Lipid,lignoceroyl sphingomyelin (d18:1/24:0)
